text,label,is_augmented,source,augmentation_type
You have an important customer service announcement. Calnumber 0800 542 0826 now!,phishing,False,mendeley_original,original
They don't put that stuff on the roads to keep it from getting slippery over there?,ham,False,mendeley_ham,original
"Beautiful Truth against Gravity.. Read carefully: ""Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it",ham,False,mendeley_ham,original
Happy birthday... May u find ur prince charming soon n dun work too hard...,ham,False,mendeley_ham,original
Dear PAYTM customer your Paytm KYC has expired. Contact customer care No-8927307655 immediately. your account will Block within 24 hr. Thank you PAYTM TEAM.,phishing,False,mendeley_original,original
He's an adult and would learn from the experience. There's no real danger. I just dont like peeps using drugs they dont need. But no comment,ham,False,mendeley_ham,original
"This weeks SavaMob member offers are now accessible. Just call 08709501522 for details! SavaMob, POBOX 139, LA3 2WU. Only £1.50/week. SavaMob - offers mobile!",phishing,False,mendeley_original,original
"As a valued customer, I am pleased to advise you that following recent review of your Mobile No. you are awarded with a Rs.5,00,000 Bonus Prize, call 8536074310",phishing,False,mendeley_original,original
Act now to claim your exclusive reward or it may be forfeited to another participant. Details at www.greatoffer.com 18+ £2/min Call Now!,phishing,True,gpt_augmented,rephrase
I dont know what to do to come out of this so only am ask questions like this dont mistake me.,ham,False,mendeley_ham,original
"Aight that'll work, thanks",ham,False,mendeley_ham,original
You have received an important message regarding your account. Please call our customer service line at 0871-240-0200 immediately to resolve this matter.,phishing,True,gpt_augmented,enhance
Buy one egg for me da..please:),ham,False,mendeley_ham,original
I will be outside office take all from there,ham,False,mendeley_ham,original
"URGENT! You have won a 1 week FREE membership in our £100,000 Prize Jackpot! Txt the word: CLAIM to No: 81010 T&C www.dbuk.net",phishing,False,mendeley_original,original
URGENT NOTICE: Congratulations! Your mobile number has been selected for a £2000 Bonus Caller Prize. Please call 09058095201 from a landline within the next 12 hours to claim your reward.,phishing,True,gpt_augmented,enhance
Ü v ma fan...,ham,False,mendeley_ham,original
Does not operate after  &lt;#&gt;  or what,ham,False,mendeley_ham,original
"Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection...Have nice day da.",ham,False,mendeley_ham,original
"Congratulations, your cv was reviewed and you have been shortlisted. Please complete the job application by dialling 120 *22446#",phishing,False,mendeley_original,original
"500 New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today!From ONLY £1 www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18",phishing,False,mendeley_original,original
GENT! We are trying to contact you. Last weekends draw shows that you won a £1000 prize GUARANTEED. Call 09064012160. Claim Code K52. Valid 12hrs only. 150ppm,phishing,False,mendeley_original,original
Important Update: Dorothy@kiefer.com from Bank of Granite has identified a Strong-Buy opportunity in Nasdaq Symbol CDGT. This could surge over 300%! Act quickly to secure your position.,phishing,True,gpt_augmented,enhance
"Dear Winner, this is Mandy Sullivan from HOTMIX FM. Congratulations! You've been selected to receive £5,000 in our exclusive Easter Prize Draw. Please call 09041940223 before 29/03/2025 to claim your prize. Act quickly to secure your reward!",phishing,True,gpt_augmented,enhance
HEY DAS COOL... IKNOW ALL 2 WELLDA PERIL OF STUDENTFINANCIAL CRISIS!SPK 2 U L8R.,ham,False,mendeley_ham,original
Once free call me sir. I am waiting for you.,ham,False,mendeley_ham,original
Yeah like if it goes like it did with my friends imma flip my shit in like half an hour,ham,False,mendeley_ham,original
important information 4 orange user 0789xxxxxxx. today is your lucky day!2find out why log onto http://www.urawinner.com THERE'S A FANTASTIC SURPRISE AWAITING YOU!,phishing,False,mendeley_original,original
Guess what! Somebody you know secretly fancies you! Wanna find out who it is? Give us a call on 09065394973 from Landline DATEBox1282EssexCM61XN 150p/min 18,phishing,False,mendeley_original,original
"Sorry, wanted to go somewhere..",ham,False,mendeley_ham,original
That's my honeymoon outfit. :),ham,False,mendeley_ham,original
"Sorry, was in the bathroom, sup",ham,False,mendeley_ham,original
Alert: Your Apple ID is locked due to suspicious activity. Verify your account here: http://secure.applerecovery.com/verify?id=abc123xyz&action=unlock,phishing,True,gpt_augmented,rewrite
Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish.,ham,False,mendeley_ham,original
Todays Voda numbers ending with 7634 are selected to receive a £350 reward. If you have a match please call 08712300220 quoting claim code 7684 standard rates apply.,phishing,False,mendeley_original,original
i cant talk to you now.i will call when i can.dont keep calling.,ham,False,mendeley_ham,original
Y de asking like this.,ham,False,mendeley_ham,original
Yes baby! We can study all the positions of the kama sutra ;),ham,False,mendeley_ham,original
"Apple has detected an unauthorized sign-in to your Cloud account. If this message goes without reply, Apple will be forced to suspend your account. Please verify this iCloud device by sending your correct Apple ID and password via text message.",phishing,False,mendeley_original,original
URGENT NOTICE: You have been selected as the winner of our exclusive draw! Claim your guaranteed £800 prize by calling 09050000460 now. Reference J89. Time-sensitive!,phishing,True,gpt_augmented,enhance
Attention Business Owners! Quick funding available for traders and industries with turnover above 20L. Call us at 9876543210 to learn more!,phishing,True,gpt_augmented,rephrase
"To cancel this order you should visit http/aetacms.com/.cas/auo.html/redirect-aopis.it�to review your details. if you need additional help, contact Apple Support.",phishing,False,mendeley_original,original
I plane to give on this month end.,ham,False,mendeley_ham,original
"Sorry light turned green, I meant another friend wanted  &lt;#&gt;  worth but he may not be around",ham,False,mendeley_ham,original
I'm at home n ready...,ham,False,mendeley_ham,original
"Today's Offer! Claim ur £150 worth of discount vouchers! Text YES to 85023 now! SavaMob, member offers mobile! T Cs 08717898035. £3.00 Sub. 16 . Unsub reply X",phishing,False,mendeley_original,original
R we still meeting 4 dinner tonight?,ham,False,mendeley_ham,original
"Friendship is not a game to play, It is not a word to say, It doesn\'t start on March and ends on May, It is tomorrow, yesterday, today and FOR EVER",ham,False,mendeley_ham,original
"Hi, this is Mandy Sullivan calling from HOTMIX FM...you are chosen to receive £5000.00 in our Easter Prize draw.....Please telephone 09041940223 to claim before 29/03/05 or your prize will be transferred to someone else....",phishing,False,mendeley_original,original
I am late. I will be there at 12,ham,False,mendeley_ham,original
Wat uniform? In where get?,ham,False,mendeley_ham,original
Well there's a pattern emerging of my friends telling me to drive up and come smoke with them and then telling me that I'm a weed fiend/make them smoke too much/impede their doing other things so you see how I'm hesitant,ham,False,mendeley_ham,original
"Free entry to the gr8prizes wkly comp 4 a chance to win the latest Nokia 8800, PSP or £250 cash every wk.TXT GREAT to 80878 http//www.gr8prizes.com 08715705022",phishing,False,mendeley_original,original
Tell me again what your address is,ham,False,mendeley_ham,original
"Mila, age23, blonde, new in UK. I look sex with UK guys. if u like fun with me. Text MTALK to 69866.18 . 30pp/txt 1st 5free. £1.50 increments. Help08718728876",phishing,False,mendeley_original,original
"Congratulations! You’ve been selected for an exclusive giveaway from XYZ Bank. Claim your $5,000 cash prize by calling 1-800-555-0199 today!",phishing,True,gpt_augmented,rewrite
URGENT NOTICE for VODAFONE CUSTOMER 0777XXXXXXX! YOU'VE WON A SPECIAL GIFT! 🎉 Claim it now by visiting http://www.winningprizes.com to see what it is!,phishing,True,gpt_augmented,rephrase
"U've been selected to stay in 1 of 250 top British hotels - FOR NOTHING! Holiday valued at £350! Dial 08712300220 to claim - National Rate Call. Bx526, SW73SS",phishing,False,mendeley_original,original
"Dear Valued Voucher Holder, your exclusive offer is ready to be claimed! Please visit http://www.e-tlp.co.uk/rewa on your PC within the next 24 hours to avoid missing out.",phishing,True,gpt_augmented,enhance
That's y we haf to combine n c how lor...,ham,False,mendeley_ham,original
Somebody should go to andros and steal ice,ham,False,mendeley_ham,original
Congratulations! You've been selected for a FREE Apple AirPods Pro! Just confirm your shipping info and receive them by tomorrow! Text YES to 12345.,phishing,True,gpt_augmented,rewrite
"A boy was late 2 home. His father: ""WELCOME""",ham,False,mendeley_ham,original
Goodnight da thangam I really miss u dear.,ham,False,mendeley_ham,original
Congratulations YOU'VE Won. You're a Winner in our August £1000 Prize Draw. Call 09066660100 NOW. Prize Code 2309.,phishing,False,mendeley_original,original
K..u also dont msg or reply to his msg..,ham,False,mendeley_ham,original
Your account has been refilled successfully by INR 100.00; . Your KeralaCircle prepaid account balance is Rs.101.00 ; . Your Transaction ID is KR 3567 .,ham,False,mendeley_ham,original
Not from this campus. Are you in the library?,ham,False,mendeley_ham,original
"Dear customer your PAY2TMKYC has been expired, It�s will be bl0cked within 24 hour, please contact customer! Care ph�  7679046492 immediately to verify",phishing,False,mendeley_original,original
URGENT NOTICE: We are attempting to reach you. Congratulations! You have been selected for a guaranteed £2000 prize. Please call 09058094507 from a landline to claim within the next 12 hours.,phishing,True,gpt_augmented,enhance
Okie�enjoy!!,ham,False,mendeley_ham,original
Missed call alert. These numbers called but left no message. 07008009200,phishing,False,mendeley_original,original
"By the way, make sure u get train to worc foregate street not shrub hill. Have fun night x",ham,False,mendeley_ham,original
"Dear V0DAF0NE Customer,You are a 5,00,000 winner of Guaranteed Caller Prize, this is our Final attempt to contact you! To Claim Call 7679046492 Now!",phishing,False,mendeley_original,original
We tried to contact you re your reply to our offer of a Video Handset? 750 anytime networks mins? UNLIMITED TEXT? Camcorder? Reply or call 08000930705 NOW,phishing,False,mendeley_original,original
Arun can u transfr me d amt,ham,False,mendeley_ham,original
"Dear Matthew please call 09063440451 from a landline, your complimentary 4*Lux Tenerife holiday or £1000 CASH await collection. ppm150 SAE T&Cs Box334 SK38XH.",phishing,False,mendeley_original,original
